tconst,titleType,averageRating,numVotes
tt0062863,movie,6.8,3552
tt0062870,movie,5.1,2060
tt0062873,movie,7.7,12088
tt0062883,movie,6.5,4174
tt0062885,movie,6.9,10303
tt0062886,movie,6.7,6284
tt0062893,movie,6.9,2795
tt0062909,movie,6.5,8210
tt0062925,movie,7.4,2654
tt0062952,movie,7.4,11693
tt0062974,movie,6.1,4197
tt0062975,movie,6.8,4072
tt0062979,movie,5.7,2604
tt0062994,movie,7.4,25256
tt0063005,movie,6.8,8616
tt0063013,movie,5.3,2635
tt0063023,movie,8.7,2774
tt0063032,movie,7.7,18188
tt0063035,movie,5.6,13906
tt0063036,movie,5.7,3973
tt0063049,movie,6.4,6955
tt0063050,movie,7.6,4739
tt0063056,movie,7.3,9103
tt0063060,movie,6.5,6429
tt0063094,movie,6.8,2280
tt0063115,movie,6.2,3411
tt0063121,movie,6.6,11939
tt0063135,movie,4.7,3170
tt0063141,movie,6.9,2624
tt0063152,movie,7.1,3292
tt0063172,movie,6.4,7688
tt0063185,movie,7.0,2566
tt0063186,movie,7.4,3190
tt0063198,movie,7.5,3365
tt0063210,movie,5.8,2835
tt0063218,movie,7.0,2467
tt0063227,movie,7.9,34306
tt0063231,movie,5.6,2056
tt0063240,movie,5.5,2264
tt0063256,movie,6.5,4089
tt0063278,movie,7.9,6055
tt0063285,movie,6.7,12284
tt0063291,movie,7.6,4798
tt0063293,movie,7.1,6188
tt0063350,movie,7.8,139551
tt0063356,movie,7.0,2572
tt0063374,movie,7.6,37540
tt0063385,movie,7.4,41507
tt0063386,movie,6.6,2554
tt0063404,movie,8.1,7595
tt0063415,movie,7.4,43871
tt0063426,movie,6.9,3420
tt0063442,movie,8.0,196657
tt0063443,movie,6.7,3792
tt0063456,movie,7.0,4056
tt0063462,movie,7.5,60197
tt0063469,movie,5.9,3031
tt0063483,movie,7.1,4073
tt0063501,movie,7.4,7128
tt0063518,movie,7.6,34879
tt0063522,movie,8.0,235989
tt0063555,movie,7.6,13690
tt0063557,movie,6.7,4423
tt0063571,movie,6.2,2658
tt0063591,movie,6.3,3032
tt0063592,movie,5.6,3492
tt0063599,movie,7.0,4192
tt0063611,movie,8.0,15056
tt0063633,movie,8.0,10849
tt0063634,movie,5.5,2754
tt0063642,movie,6.4,2278
tt0063663,movie,7.6,13895
tt0063665,movie,6.2,3318
tt0063668,movie,6.6,2513
tt0063671,movie,7.3,11604
tt0063674,movie,6.5,3541
tt0063678,movie,7.0,15321
tt0063688,movie,6.9,28198
tt0063715,movie,6.4,6964
tt0063729,movie,7.0,2426
tt0063740,movie,6.7,2410
tt0063759,movie,7.5,22641
tt0063771,movie,7.6,2524
tt0063775,movie,6.3,2333
tt0063787,movie,5.6,3129
tt0063790,movie,2.9,2011
tt0063794,movie,8.3,8373
tt0063803,movie,6.6,10158
tt0063808,movie,5.9,2213
tt0063811,movie,7.1,5270
tt0063821,movie,6.4,3052
tt0063823,movie,7.4,28109
tt0063829,movie,7.1,9878
tt0063845,movie,8.3,3164
tt0063850,movie,7.4,25264
tt0063869,tvSeries,7.6,5528
tt0063878,tvSeries,6.8,15776
tt0063889,tvSeries,7.1,3936
tt0063925,tvSeries,6.8,2511
tt0063929,tvSeries,8.8,78941
tt0063936,tvSeries,7.0,2665
tt0063939,tvSeries,7.6,21621
tt0063950,tvSeries,7.9,41747
tt0063951,tvSeries,8.1,15431
tt0063962,tvSeries,7.9,4159
tt0063970,movie,6.0,3938
tt0063991,movie,6.3,3739
tt0064002,movie,6.2,4662
tt0064030,movie,7.4,8141
tt0064038,movie,8.0,2467
tt0064040,movie,8.1,25978
tt0064041,movie,6.3,3390
tt0064045,movie,6.4,3342
tt0064048,movie,3.1,2804
tt0064068,movie,7.7,7306
tt0064072,movie,6.9,24604
tt0064074,movie,6.1,2586
tt0064091,movie,7.0,4061
tt0064100,movie,6.7,7318
tt0064106,movie,7.3,9412
tt0064107,movie,7.3,5654
tt0064110,movie,6.7,10601
tt0064115,movie,8.0,227124
tt0064116,movie,8.5,349966
tt0064117,movie,7.2,11951
tt0064118,movie,7.4,9943
tt0064132,movie,6.2,3037
tt0064133,movie,6.6,5862
tt0064137,movie,6.1,3494
tt0064146,movie,6.8,4386
tt0064155,movie,5.6,2390
tt0064165,movie,7.4,5571
tt0064169,movie,7.4,9188
tt0064175,movie,5.5,3809
tt0064177,movie,7.1,10230
tt0064208,movie,7.0,9382
tt0064253,movie,6.3,5353
tt0064256,movie,7.0,2296
tt0064276,movie,7.2,117221
tt0064285,movie,7.5,8917
tt0064296,movie,7.4,2325
tt0064323,movie,7.4,4498
tt0064338,movie,2.9,2310
tt0064356,movie,7.9,8014
tt0064360,movie,4.3,3058
tt0064368,movie,7.6,3780
tt0064373,movie,3.9,5536
tt0064381,movie,6.4,2334
tt0064382,movie,6.8,3852
tt0064387,movie,7.6,2626
tt0064393,movie,4.9,3996
tt0064395,movie,5.7,3230
tt0064397,movie,6.3,2469
tt0064418,movie,7.0,17024
tt0064425,movie,6.6,6655
tt0064429,movie,7.5,2251
tt0064437,movie,7.0,5840
tt0064451,movie,7.5,7343
tt0064471,movie,6.2,2427
tt0064473,movie,5.8,3481
tt0064494,movie,5.2,2010
tt0064498,movie,8.0,2378
tt0064505,movie,7.2,50488
tt0064513,movie,6.5,2460
tt0064519,movie,6.3,4054
tt0064536,movie,6.8,3108
tt0064541,movie,7.9,23018
tt0064546,movie,7.7,2855
tt0064573,movie,6.9,2164
tt0064588,movie,6.5,3475
tt0064603,movie,6.5,17590
tt0064612,movie,7.8,14612
tt0064615,movie,6.7,9900
tt0064616,movie,6.8,2107
tt0064622,movie,5.8,3836
tt0064638,movie,6.4,4025
tt0064639,movie,5.9,5875
tt0064652,movie,7.2,4724
tt0064665,movie,7.8,121270
tt0064679,movie,6.6,2149
tt0064688,movie,6.1,2555
tt0064689,movie,8.0,4944
tt0064694,movie,6.4,3229
tt0064728,movie,6.0,2510
tt0064747,movie,6.0,3936
tt0064754,movie,7.0,3261
tt0064757,movie,6.7,99684
tt0064782,movie,6.6,14941
tt0064789,movie,5.6,2223
tt0064791,movie,6.6,3879
tt0064793,movie,7.6,10464
tt0064806,movie,6.7,3553
tt0064816,movie,7.1,12846
tt0064828,movie,6.6,3986
tt0064840,movie,7.6,9887
tt0064855,movie,6.7,4379
tt0064860,movie,6.5,4822
tt0064861,movie,7.6,4902
tt0064866,movie,7.1,5850
tt0064873,movie,6.8,4014
tt0064886,movie,6.6,3304
tt0064888,movie,6.8,4150
tt0064904,movie,6.3,4346
tt0064916,movie,6.7,5668
tt0064921,movie,7.7,5729
tt0064940,movie,6.8,17219
tt0064949,movie,5.5,4459
tt0064952,movie,7.3,4187
tt0064975,movie,7.6,2615
tt0064990,movie,6.9,7228
tt0064994,movie,7.3,2193
tt0065032,movie,6.6,3192
tt0065036,movie,5.1,2625
tt0065037,movie,6.7,2426
tt0065051,movie,7.4,12756
tt0065054,movie,6.9,6818
tt0065063,movie,7.2,31511
tt0065067,movie,8.6,7807
tt0065073,movie,6.3,6904
tt0065079,movie,6.3,3276
tt0065086,movie,7.0,2293
tt0065088,movie,7.8,20937
tt0065106,movie,6.6,2203
tt0065112,movie,6.2,19588
tt0065119,movie,6.5,2052
tt0065126,movie,7.4,51592
tt0065134,movie,7.0,30694
tt0065143,movie,7.1,24185
tt0065148,movie,6.6,2684
tt0065150,movie,6.6,7585
tt0065152,movie,7.4,3065
tt0065163,movie,6.2,4971
tt0065206,movie,6.8,2806
tt0065207,movie,7.6,63081
tt0065214,movie,7.9,90576
tt0065215,movie,6.0,2215
tt0065225,movie,5.4,3755
tt0065233,movie,7.1,2700
tt0065234,movie,8.2,31430
tt0065272,tvSeries,6.8,3284
tt0065307,tvSeries,6.2,2341
tt0065314,tvSeries,8.3,10208
tt0065317,tvSeries,6.9,3785
tt0065327,tvSeries,7.9,6196
tt0065329,tvSeries,7.9,7205
tt0065333,tvSeries,6.5,4801
tt0065377,movie,6.6,21896
tt0065398,movie,6.6,4084
tt0065416,movie,7.6,2019
tt0065417,movie,8.1,2933
tt0065421,movie,7.1,115083
tt0065436,movie,6.7,6311
tt0065439,movie,7.8,4833
tt0065446,movie,7.2,10568
tt0065451,movie,6.3,2071
tt0065462,movie,6.0,52778
tt0065466,movie,6.1,12072
tt0065481,movie,5.7,3761
tt0065486,movie,6.8,4812
tt0065488,movie,7.6,5909
tt0065489,movie,7.3,2004
tt0065491,movie,6.1,3932
tt0065492,movie,6.9,5618
tt0065524,movie,5.9,2658
tt0065525,movie,5.9,3180
tt0065528,movie,7.1,26558
tt0065531,movie,7.9,28278
tt0065537,movie,6.0,2734
tt0065542,movie,6.8,5105
tt0065547,movie,6.8,10988
tt0065553,movie,5.7,3473
tt0065555,movie,6.2,3484
tt0065566,movie,5.9,5962
tt0065569,movie,5.6,3821
tt0065571,movie,7.9,33842
tt0065579,movie,6.5,2699
tt0065580,movie,5.9,4832
tt0065591,movie,4.7,3114
tt0065593,movie,7.0,6981
tt0065597,movie,5.5,2910
tt0065611,movie,6.1,2387
tt0065622,movie,7.0,12162
tt0065636,movie,7.0,2175
tt0065649,movie,7.3,7640
tt0065651,movie,7.4,10633
tt0065662,movie,7.1,2261
tt0065669,movie,5.4,5202
tt0065670,movie,8.2,7300
tt0065677,movie,6.2,2153
tt0065687,movie,7.9,3261
tt0065695,movie,7.5,2705
tt0065724,movie,7.4,40661
tt0065738,movie,6.7,5303
tt0065744,movie,5.6,2246
tt0065761,movie,6.6,13065
tt0065769,movie,6.5,7437
tt0065772,movie,7.5,12544
tt0065777,movie,7.3,7703
tt0065780,movie,7.8,12930
tt0065782,movie,7.3,4519
tt0065797,movie,6.9,2812
tt0065832,movie,3.3,19641
tt0065836,movie,6.1,5861
tt0065848,movie,6.2,3539
tt0065851,movie,5.8,2942
tt0065854,movie,6.5,7541
tt0065856,movie,6.2,3446
tt0065867,movie,7.1,7391
tt0065872,movie,7.4,3009
tt0065874,movie,6.5,2352
tt0065889,movie,8.0,13413
tt0065904,movie,2.5,2496
tt0065908,movie,8.1,3783
tt0065916,movie,6.8,4240
tt0065922,movie,6.1,2022
tt0065938,movie,7.6,53871
tt0065950,movie,6.2,2320
tt0065955,movie,7.3,7559
tt0065963,movie,6.9,3099
tt0065969,movie,7.0,3598
tt0065976,movie,7.6,7351
tt0065988,movie,7.5,37986
tt0066011,movie,6.9,37550
tt0066026,movie,7.4,77089
tt0066040,movie,6.7,2743
tt0066049,movie,6.8,9377
tt0066053,movie,6.4,2811
tt0066065,movie,6.9,5507
tt0066070,movie,7.9,5341
tt0066078,movie,8.5,6573
tt0066090,movie,6.8,4343
tt0066093,movie,7.0,3046
tt0066104,movie,5.6,2035
tt0066109,movie,7.2,3029
tt0066115,movie,4.5,3464
tt0066122,movie,7.2,7542
tt0066154,movie,5.8,2063
tt0066160,movie,5.3,2075
tt0066181,movie,6.4,4293
tt0066193,movie,7.0,9273
tt0066195,movie,6.4,4424
tt0066206,movie,7.9,108164
tt0066207,movie,7.0,6415
tt0066214,movie,6.7,11357
tt0066227,movie,6.8,5595
tt0066249,movie,7.0,13357
tt0066265,movie,6.8,4059
tt0066279,movie,7.3,5715
tt0066289,movie,7.5,3712
tt0066301,movie,6.7,13711
tt0066319,movie,7.4,10719
tt0066344,movie,7.5,12596
tt0066380,movie,5.4,5218
tt0066390,movie,6.9,6301
tt0066402,movie,6.4,3127
tt0066412,movie,6.9,5469
tt0066413,movie,6.9,3160
tt0066423,movie,6.3,3511
tt0066434,movie,6.6,54801
tt0066448,movie,6.8,5251
tt0066449,movie,5.7,2805
tt0066450,movie,6.0,4382
tt0066461,movie,8.5,2631
tt0066471,movie,6.6,3997
tt0066473,movie,7.5,37342
tt0066476,movie,2.3,3149
tt0066482,movie,6.1,2888
tt0066491,movie,7.4,12863
tt0066492,movie,4.0,3212
tt0066495,movie,6.4,7134
tt0066498,movie,7.7,3331
tt0066500,movie,8.0,4337
tt0066516,movie,7.1,11296
tt0066518,movie,6.4,7513
tt0066534,movie,7.4,8111
tt0066546,movie,7.2,2930
tt0066549,movie,7.3,12699
tt0066550,movie,6.7,2885
tt0066561,movie,5.1,2896
tt0066563,movie,6.4,2343
tt0066565,movie,7.7,7871
tt0066578,movie,5.2,4032
tt0066579,movie,7.1,8588
tt0066580,movie,8.1,18509
tt0066585,movie,6.4,2128
tt0066601,movie,6.9,17202
tt0066603,movie,7.0,2841
tt0066612,movie,7.2,4995
tt0066625,tvSeries,7.6,2408
tt0066626,tvSeries,8.4,18736
tt0066636,tvSeries,6.8,3626
tt0066651,tvSeries,8.1,2293
tt0066685,tvSeries,7.2,3029
tt0066701,tvSeries,8.0,5917
tt0066721,tvSeries,7.8,3605
tt0066722,tvSeries,8.4,3583
tt0066728,movie,5.8,2689
tt0066730,movie,7.5,9828
tt0066732,movie,5.6,2383
tt0066735,movie,6.5,9935
tt0066740,movie,7.0,16725
tt0066745,movie,5.9,2322
tt0066763,movie,8.1,35363
tt0066765,movie,7.5,31547
tt0066767,movie,6.4,8864
tt0066769,movie,7.2,40551
tt0066773,movie,6.5,2282
tt0066798,movie,6.8,2494
tt0066808,movie,6.9,37916
tt0066811,movie,5.9,2063
tt0066817,movie,7.0,40815
tt0066819,movie,7.2,19277
tt0066826,movie,6.3,2226
tt0066830,movie,5.8,3110
tt0066831,movie,7.1,14486
tt0066832,movie,6.2,6618
tt0066849,movie,6.4,7573
tt0066856,movie,5.7,2088
tt0066858,movie,6.8,3609
tt0066892,movie,6.9,14953
tt0066894,movie,6.2,3073
tt0066895,movie,6.2,3563
tt0066904,movie,8.2,4113
tt0066906,movie,7.5,2420
tt0066907,movie,6.6,6299
tt0066914,movie,4.9,2723
tt0066919,movie,7.6,4085
tt0066921,movie,8.3,883314
tt0066924,movie,6.7,3584
tt0066927,movie,6.6,2447
tt0066950,movie,5.2,2225
tt0066952,movie,5.7,3105
tt0066963,movie,6.9,3678
tt0066970,movie,5.7,3091
tt0066989,movie,7.2,5875
tt0066993,movie,7.8,18770
tt0066995,movie,6.5,114377
tt0066999,movie,7.7,168956
tt0067003,movie,6.2,2060
tt0067017,movie,3.5,2255
tt0067047,movie,7.3,4515
tt0067052,movie,6.0,2423
tt0067055,movie,5.2,3482
tt0067065,movie,6.3,40332
tt0067084,movie,6.3,2070
tt0067085,movie,6.7,4105
tt0067093,movie,8.0,48005
tt0067108,movie,7.2,8005
tt0067116,movie,7.7,136152
tt0067128,movie,7.3,36870
tt0067134,movie,6.6,2583
tt0067140,movie,7.6,37647
tt0067144,movie,7.2,6336
tt0067148,movie,6.1,6647
tt0067176,movie,6.2,3033
tt0067185,movie,7.9,81988
tt0067204,movie,6.9,3807
tt0067217,movie,7.1,7368
tt0067224,movie,6.2,3431
tt0067227,movie,7.3,5273
tt0067229,movie,5.9,4157
tt0067249,movie,7.3,2066
tt0067274,movie,7.1,3679
tt0067277,movie,7.8,18405
tt0067309,movie,7.1,29734
tt0067315,movie,6.9,2424
tt0067321,movie,5.1,2464
tt0067324,movie,7.9,3216
tt0067327,movie,6.1,2661
tt0067328,movie,8.0,52558
tt0067329,movie,6.6,2530
tt0067333,movie,7.0,5962
tt0067334,movie,6.7,11915
tt0067341,movie,6.4,9337
tt0067350,movie,6.9,3592
tt0067355,movie,7.4,25122
tt0067361,movie,6.8,5818
tt0067367,movie,5.7,3579
tt0067372,movie,7.4,15025
tt0067384,movie,6.6,3684
tt0067388,movie,6.8,3488
tt0067402,movie,7.1,4892
tt0067409,movie,7.3,3143
tt0067411,movie,7.6,27738
tt0067418,movie,7.6,3186
tt0067419,movie,6.1,3282
tt0067429,movie,7.4,4737
tt0067433,movie,7.2,5317
tt0067439,movie,7.4,3193
tt0067445,movie,7.4,23098
tt0067446,movie,6.5,2285
tt0067454,movie,6.5,4486
tt0067458,movie,6.7,3974
tt0067482,movie,7.3,7676
tt0067483,movie,7.2,5583
tt0067484,movie,7.5,2290
tt0067487,movie,5.8,2934
tt0067500,movie,6.1,6452
tt0067517,movie,7.5,2141
tt0067524,movie,7.2,2504
tt0067525,movie,6.4,34134
tt0067528,movie,6.0,2184
tt0067535,movie,6.0,2175
tt0067541,movie,7.6,14137
tt0067549,movie,7.1,20287
tt0067588,movie,6.9,32004
tt0067589,movie,6.5,2877
tt0067592,movie,5.9,2198
tt0067610,movie,6.1,2691
tt0067625,movie,7.9,2599
tt0067630,movie,5.7,3164
tt0067633,movie,7.7,7662
tt0067641,movie,7.3,3134
tt0067647,movie,6.3,8251
tt0067650,movie,5.5,2436
tt0067656,movie,6.5,12782
tt0067672,movie,5.6,2215
tt0067690,movie,6.5,7080
tt0067696,movie,6.3,2705
tt0067698,movie,7.8,3741
tt0067713,movie,6.1,6413
tt0067727,movie,6.6,4123
tt0067741,movie,6.6,21094
tt0067750,movie,6.2,2315
tt0067756,movie,6.6,31553
tt0067770,movie,6.8,10780
tt0067774,movie,6.9,4513
tt0067778,movie,7.5,10874
tt0067789,movie,7.4,2225
tt0067800,movie,7.4,64656
tt0067803,movie,7.2,9165
tt0067805,movie,7.0,7088
tt0067809,movie,6.8,6288
tt0067810,movie,5.5,5886
tt0067814,movie,7.9,2187
tt0067820,movie,7.4,4838
tt0067824,movie,6.9,29582
tt0067848,movie,6.7,3333
tt0067866,movie,7.2,31490
tt0067885,movie,7.3,2715
tt0067893,movie,7.2,13460
tt0067900,movie,7.0,10803
tt0067919,movie,8.0,7488
tt0067921,movie,6.7,4550
tt0067924,movie,6.3,4890
tt0067927,movie,7.2,30625
tt0067943,movie,6.9,2117
tt0067950,movie,5.3,2209
tt0067952,movie,6.5,2046
tt0067958,movie,6.7,5440
tt0067959,movie,7.6,27433
tt0067961,movie,7.1,5756
tt0067962,movie,6.6,2581
tt0067975,movie,6.3,2308
tt0067976,movie,6.0,2697
tt0067983,movie,6.1,2543
tt0067989,movie,6.5,2024
tt0067991,movie,6.2,5542
tt0067992,movie,7.8,228137
tt0068000,movie,5.1,2155
tt0068025,movie,6.6,2199
tt0068040,tvSeries,8.0,9264
tt0068044,tvSeries,7.7,2233
tt0068049,tvSeries,8.1,6756
tt0068067,tvSeries,7.9,6092
tt0068069,tvSeries,4.8,3549
tt0068072,tvSeries,6.7,2626
tt0068093,tvSeries,7.6,7293
tt0068098,tvSeries,8.5,64029
tt0068103,tvSeries,7.3,4715
tt0068112,tvSeries,7.6,5652
tt0068120,tvSeries,7.5,4279
tt0068128,tvSeries,7.9,10860
tt0068135,tvSeries,7.3,6947
tt0068149,tvSeries,7.6,9094
tt0068152,movie,6.3,2899
tt0068154,movie,7.2,17467
tt0068156,movie,7.6,10317
tt0068161,movie,8.1,4792
tt0068168,movie,7.0,7172
tt0068182,movie,7.8,62517
tt0068205,movie,7.6,9391
tt0068230,movie,6.5,8213
tt0068232,movie,5.8,2961
tt0068240,movie,7.2,11707
tt0068245,movie,6.9,4614
tt0068257,movie,8.1,4426
tt0068260,movie,5.8,2329
tt0068264,movie,5.3,3451
tt0068271,movie,4.1,2411
tt0068273,movie,5.9,3033
tt0068278,movie,7.5,11086
tt0068282,movie,5.6,3652
tt0068284,movie,5.7,7900
tt0068290,movie,5.6,3815
tt0068309,movie,6.0,10962
tt0068323,movie,6.5,2711
tt0068326,movie,7.2,5974
tt0068327,movie,7.8,59561
tt0068334,movie,7.0,11946
tt0068339,movie,6.2,3341
tt0068341,movie,6.4,4459
tt0068346,movie,7.6,2483
tt0068347,movie,6.5,3006
tt0068348,movie,7.5,2400
tt0068361,movie,7.8,46985
tt0068367,movie,6.4,2920
tt0068370,movie,5.2,5039
tt0068371,movie,5.6,5781
tt0068408,movie,6.1,36893
tt0068416,movie,6.9,5946
tt0068421,movie,7.4,15951
tt0068424,movie,6.1,4455
tt0068441,movie,7.3,3846
tt0068444,movie,6.5,3237
tt0068457,movie,6.6,6059
tt0068458,movie,5.9,5453
tt0068468,movie,5.0,7041
tt0068473,movie,7.7,119607
tt0068502,movie,6.6,3823
tt0068503,movie,6.3,7148
tt0068505,movie,5.9,7460
tt0068519,movie,8.3,12926
tt0068524,movie,6.5,3218
tt0068528,movie,7.4,2670
tt0068555,movie,6.7,41898
tt0068569,movie,7.5,2092
tt0068575,movie,7.3,10434
tt0068576,movie,6.3,2282
tt0068577,movie,5.9,2406
tt0068595,movie,4.8,4731
tt0068611,movie,7.4,49531
tt0068612,movie,6.2,14399
tt0068615,movie,4.4,7672
tt0068617,movie,5.4,2256
tt0068619,movie,6.2,2610
tt0068638,movie,7.3,35778
tt0068646,movie,9.2,2020235
tt0068649,movie,5.1,2819
tt0068655,movie,7.2,9279
tt0068657,movie,6.4,3468
tt0068661,movie,6.1,2401
tt0068675,movie,6.3,4198
tt0068687,movie,7.0,5702
tt0068699,movie,7.4,64771
tt0068713,movie,6.5,12843
tt0068718,movie,6.8,6963
tt0068732,movie,7.1,7781
tt0068762,movie,7.6,35087
tt0068767,movie,7.2,34024
tt0068768,movie,6.4,21259
tt0068786,movie,6.7,6853
tt0068805,movie,6.5,6105
tt0068814,movie,8.2,2846
tt0068815,movie,7.7,8913
tt0068816,movie,7.9,6881
tt0068817,movie,7.5,5624
tt0068828,movie,7.0,4857
tt0068833,movie,5.9,40395
tt0068837,movie,5.2,3655
tt0068853,movie,6.8,9387
tt0068863,movie,6.3,5374
tt0068883,movie,7.5,6016
tt0068897,movie,5.6,3424
tt0068902,movie,7.1,2871
tt0068909,movie,6.5,4797
tt0068931,movie,6.8,15853
tt0068935,movie,7.2,41192
tt0068950,movie,7.3,2737
tt0068971,movie,6.3,2014
tt0068997,movie,7.0,3310
tt0069005,movie,4.1,5466
tt0069007,movie,5.8,2905
tt0069013,movie,6.7,2402
tt0069019,movie,7.0,10741
tt0069024,movie,5.5,2055
tt0069027,movie,7.2,2193
tt0069029,movie,6.2,2392
tt0069031,movie,6.2,2300
tt0069035,movie,8.0,5303
tt0069048,movie,5.9,4234
tt0069049,movie,6.7,8066
tt0069050,movie,6.8,7019
tt0069073,movie,6.4,3324
tt0069089,movie,6.0,28008
tt0069090,movie,8.6,9690
tt0069095,movie,6.6,7530
tt0069097,movie,7.6,28051
tt0069113,movie,7.1,49369
tt0069120,movie,7.2,2636
tt0069121,movie,6.7,5885
tt0069134,movie,5.9,2916
tt0069159,movie,6.1,2214
tt0069191,movie,7.3,13839
tt0069198,movie,7.2,6835
tt0069235,movie,7.6,2609
tt0069239,movie,5.6,3955
tt0069257,movie,6.0,3606
tt0069278,movie,5.7,2356
tt0069280,movie,6.8,13938
tt0069281,movie,8.0,50250
tt0069289,movie,7.4,5196
tt0069291,movie,6.3,2044
tt0069293,movie,7.9,98543
tt0069303,movie,7.5,4836
tt0069332,movie,6.4,8631
tt0069341,movie,6.8,13059
tt0069343,movie,6.3,3650
tt0069372,movie,4.5,2929
tt0069383,movie,6.2,3022
tt0069390,movie,6.6,4622
tt0069398,movie,6.5,3906
tt0069400,movie,7.0,7543
tt0069404,movie,6.3,2575
tt0069421,movie,6.6,4707
tt0069427,movie,6.6,6531
tt0069436,movie,7.0,6508
tt0069442,movie,6.5,2783
tt0069452,movie,8.1,2977
tt0069467,movie,8.0,37107
tt0069495,movie,7.7,27181
tt0069528,movie,6.7,2992
tt0069557,tvSeries,6.9,3164
tt0069576,tvSeries,8.1,5168
tt0069599,tvSeries,7.1,8919
tt0069602,tvSeries,7.1,3669
tt0069608,tvSeries,8.3,2491
tt0069627,tvSeries,8.2,4326
tt0069628,tvSeries,8.8,4994
tt0069634,tvSeries,7.6,4181
tt0069637,tvSeries,7.2,8231
tt0069641,tvSeries,7.2,4595
tt0069658,tvSeries,5.3,6866
tt0069671,movie,7.8,3018
tt0069687,movie,7.9,13364
tt0069697,movie,7.3,13971
tt0069704,movie,7.4,98689
tt0069713,movie,6.2,3304
tt0069715,movie,5.9,3094
tt0069729,movie,5.2,2134
tt0069738,movie,6.2,3052
tt0069745,movie,4.7,2085
tt0069747,movie,7.4,14825
tt0069753,movie,5.7,2257
tt0069754,movie,6.1,4496
tt0069762,movie,7.7,78605
tt0069765,movie,6.8,6250
tt0069768,movie,5.4,34599
tt0069792,movie,6.4,3905
tt0069810,movie,6.9,2014
tt0069818,movie,6.9,2354
tt0069822,movie,7.0,5771
tt0069824,movie,7.2,4967
tt0069833,movie,6.0,2766
tt0069834,movie,6.4,7286
tt0069847,movie,6.5,4269
tt0069848,movie,5.7,3193
tt0069865,movie,7.5,14186
tt0069883,movie,6.7,2457
tt0069890,movie,5.9,3541
tt0069895,movie,6.1,14858
tt0069897,movie,6.8,13008
tt0069920,movie,6.5,7855
tt0069945,movie,6.2,27350
tt0069946,movie,6.0,3541
tt0069947,movie,7.8,45074
tt0069956,movie,5.4,2542
tt0069967,movie,7.3,5051
tt0069976,movie,6.9,5869
tt0069994,movie,4.9,3529
tt0069995,movie,7.1,62544
tt0070016,movie,6.9,22781
tt0070022,movie,7.0,6448
tt0070030,movie,7.2,7103
tt0070034,movie,7.6,113282
tt0070040,movie,7.8,20761
tt0070046,movie,6.7,3258
tt0070047,movie,8.1,456479
tt0070061,movie,7.7,3538
tt0070077,movie,7.4,12255
tt0070078,movie,6.6,5310
tt0070085,movie,6.7,3443
tt0070121,movie,6.5,3745
tt0070122,movie,4.8,6977
tt0070130,movie,7.1,14765
tt0070136,movie,7.6,2905
tt0070155,movie,6.9,7068
tt0070165,movie,6.5,3738
tt0070215,movie,7.3,29674
tt0070222,movie,4.9,3198
tt0070233,movie,8.2,18515
tt0070239,movie,7.4,30038
tt0070246,movie,7.4,4319
tt0070248,movie,5.7,2338
tt0070262,movie,7.6,2020
tt0070287,movie,6.4,2182
tt0070290,movie,7.5,28152
tt0070291,movie,7.2,8460
tt0070292,movie,6.4,3238
tt0070294,movie,6.7,14065
tt0070297,movie,5.8,4964
tt0070300,movie,6.2,2473
tt0070328,movie,6.7,115735
tt0070334,movie,7.5,37508
tt0070337,movie,5.2,2864
tt0070350,movie,6.6,3315
tt0070351,movie,6.3,5236
tt0070354,movie,7.1,6322
tt0070355,movie,7.2,66966
tt0070356,movie,6.9,2447
tt0070358,movie,6.3,3559
tt0070359,movie,7.8,6745
tt0070379,movie,7.2,119997
tt0070423,movie,5.3,2140
tt0070439,movie,7.6,6353
tt0070444,movie,6.3,2182
tt0070453,movie,6.9,2062
tt0070460,movie,8.0,24845
tt0070463,movie,7.3,2754
tt0070464,movie,7.6,8819
tt0070468,movie,6.9,8019
tt0070474,movie,7.0,2091
tt0070509,movie,7.2,8713
tt0070510,movie,8.1,52604
tt0070511,movie,8.0,138645
tt0070518,movie,7.2,21144
tt0070531,movie,6.4,9643
tt0070534,movie,6.7,4193
tt0070544,movie,7.7,37053
tt0070557,movie,7.5,2507
tt0070565,movie,6.5,3007
tt0070608,movie,7.5,139333
tt0070622,movie,5.4,3984
tt0070628,movie,7.5,5000
tt0070634,movie,5.5,6977
tt0070640,movie,6.9,5622
tt0070643,movie,7.2,19305
tt0070653,movie,6.4,5219
tt0070656,movie,5.6,3188
tt0070666,movie,7.7,135403
tt0070672,movie,6.8,6681
tt0070679,movie,5.9,3227
tt0070694,movie,5.2,4916
tt0070698,movie,6.9,20790
tt0070707,movie,7.1,44885
tt0070723,movie,7.0,70762
tt0070735,movie,8.3,280537
tt0070736,movie,6.1,3809
tt0070770,movie,5.6,2157
tt0070791,movie,7.1,12330
tt0070800,movie,7.1,4034
tt0070814,movie,6.4,2600
tt0070819,movie,6.5,3560
tt0070820,movie,7.0,4122
tt0070825,movie,6.4,6736
tt0070832,movie,7.6,11669
tt0070842,movie,7.1,11873
tt0070849,movie,6.9,58541
tt0070861,movie,8.2,5801
tt0070868,movie,6.5,6292
tt0070895,movie,6.9,6768
tt0070903,movie,7.0,27549
tt0070909,movie,6.9,63140
tt0070913,movie,5.5,4503
